CATEGORY_EVENT,COUNTRY_SRC,IP_DST,IP_SRC,PORT_DST,PORT_SRC
Traffic Log,GB,143.214.7.8,2.25.196.242,7547,55516
Traffic Log,GB,155.6.211.183,2.24.43.184,55982,63025
Traffic Log,FR,143.213.68.248,2.14.66.52,7547,43712
Traffic Log,GB,155.5.191.127,2.25.196.246,7547,35652
Traffic Log,GB,155.6.211.183,2.27.139.210,55982,59591
Traffic Log,GB,155.6.164.103,2.24.35.40,7547,54379
Traffic Log,GB,141.190.35.35,2.25.196.246,7547,24693
Traffic Log,FR,150.137.180.155,2.14.80.56,7547,59998
Traffic Log,GB,155.6.212.55,2.24.1.25,55982,11287
Traffic Log,FR,143.46.111.92,2.14.31.84,7547,25690
Traffic Log,FR,150.137.52.191,2.13.242.237,7547,62546
Traffic Log,FR,150.137.89.74,2.14.171.208,7547,52559
Traffic Log,GB,150.137.30.82,2.27.131.91,7547,31692
Traffic Log,FR,155.6.248.66,2.14.171.208,7547,52559
Traffic Log,FR,143.214.71.120,2.13.241.154,7547,3256
Traffic Log,FR,143.212.147.37,2.13.242.68,7547,56127
Traffic Log,FR,143.212.241.167,2.13.253.106,7547,5014
Traffic Log,FR,143.212.91.151,2.14.67.184,7547,41448
Traffic Log,GB,155.6.211.183,2.27.139.210,55982,57163
Traffic Log,GB,143.212.128.28,2.25.196.223,7547,5503
Traffic Log,FR,150.133.21.130,2.14.72.29,7547,1532
Traffic Log,FR,155.6.85.221,2.13.241.154,7547,50301
Traffic Log,FR,143.214.63.152,2.13.241.223,7547,7663
Traffic Log,FR,141.190.153.197,2.14.80.56,7547,62258
Traffic Log,GB,155.6.211.183,2.27.139.210,55982,60889
Traffic Log,FR,141.190.60.146,2.14.169.122,7547,32792
Traffic Log,GB,155.6.211.183,2.26.173.6,55982,52908
Traffic Log,FR,155.5.155.123,2.14.169.87,7547,59394
Traffic Log,FR,143.212.18.197,2.14.72.29,7547,39039
Traffic Log,FR,141.190.57.247,2.14.216.201,7547,33660
Traffic Log,FR,143.213.37.179,2.14.146.206,7547,9562
Traffic Log,FR,141.190.181.243,2.14.30.4,7547,4225
Traffic Log,GB,150.137.247.189,2.25.196.246,7547,35652
Traffic Log,FR,155.5.137.228,2.13.253.84,7547,45430
Traffic Log,GB,143.45.60.220,2.27.129.118,7547,55157
Traffic Log,GB,155.6.211.183,2.27.139.210,55982,49317
Traffic Log,FR,143.45.160.93,2.13.242.68,7547,56127
Traffic Log,FR,143.45.225.241,2.14.185.155,7547,36507
Traffic Log,FR,150.137.151.16,2.13.239.131,7547,24226
Traffic Log,FR,155.5.153.124,2.14.196.58,7547,50499
Traffic Log,GB,155.6.212.71,2.26.60.179,7414,58379
Traffic Log,IT,143.45.176.234,2.32.128.140,7547,18550
Traffic Log,GB,143.46.102.158,2.29.52.60,7547,36430
Traffic Log,GB,155.5.176.98,2.31.20.249,7547,40419
Traffic Log,GB,143.214.98.57,2.31.20.249,7547,40419
Traffic Log,GB,143.212.65.142,2.31.134.187,7547,46632
Traffic Log,GB,141.190.17.13,2.31.20.249,7547,40419
Traffic Log,GB,155.5.212.53,2.31.56.44,7406,54194
Traffic Log,IT,150.137.186.200,2.32.128.225,7547,30218
Traffic Log,IT,143.212.163.195,2.32.128.198,7547,15761
Traffic Log,GB,143.45.197.150,2.29.51.86,7547,36430
Traffic Log,IT,155.6.192.59,2.32.128.200,7547,3293
Traffic Log,GB,143.45.4.238,2.29.51.86,7547,36430
Traffic Log,IT,143.46.234.51,2.32.128.179,7547,52098
Traffic Log,GB,155.6.3.163,2.28.142.171,7547,1308
Traffic Log,GB,143.46.194.56,2.29.51.65,7547,1520
Traffic Log,GB,144.104.203.89,2.29.51.86,7547,36430
Traffic Log,IT,150.137.176.248,2.32.128.133,7547,54485
Traffic Log,GB,155.6.212.71,2.30.151.127,55990,
Traffic Log,GB,141.190.199.63,2.29.68.207,7547,13969
Traffic Log,GB,155.5.211.197,2.28.113.123,55990,39495
Traffic Log,GB,141.190.18.47,2.29.51.86,7547,36430
Traffic Log,GB,155.6.31.135,2.31.20.249,7547,40419
Traffic Log,GB,155.5.145.117,2.28.156.77,55982,61421
Traffic Log,GB,155.5.211.181,2.31.187.153,55982,59915
Traffic Log,IT,143.46.46.124,2.32.128.225,7547,34016
Traffic Log,IT,150.137.51.152,2.32.128.33,7547,13883
Traffic Log,GB,143.213.72.12,2.31.20.249,7547,40419
Traffic Log,GB,143.45.11.1,2.31.157.217,50321,59329
Traffic Log,GB,150.149.15.23,2.31.149.202,7547,59742
Traffic Log,GB,155.6.211.199,2.28.230.23,7414,62732
Traffic Log,GB,150.133.120.129,2.29.51.65,7547,31636
Traffic Log,GB,155.6.211.183,2.29.251.108,55982,50202
Traffic Log,GB,141.190.139.142,2.30.229.16,7547,21502
Traffic Log,GB,150.133.123.90,2.29.52.60,7547,36430
Traffic Log,IT,155.5.125.28,2.32.128.33,7547,49882
Traffic Log,IT,155.5.212.69,2.32.17.169,55990,49682
Traffic Log,IT,143.213.218.55,2.32.128.160,7547,23159
Traffic Log,IT,143.214.239.117,2.32.128.160,7547,30718
Traffic Log,GB,150.137.55.63,2.29.52.60,7547,36430
Traffic Log,GB,143.45.49.128,2.30.16.142,7547,1123
Traffic Log,GB,143.212.164.216,2.30.229.16,7547,22795
Traffic Log,GB,155.5.47.60,2.31.20.249,7547,40419
Traffic Log,GB,143.45.11.1,2.28.232.67,50321,46854
Traffic Log,GB,150.133.66.188,2.31.20.249,7547,40419
Traffic Log,GB,143.214.50.120,2.30.229.16,7547,16316
Traffic Log,GB,155.6.73.126,2.30.16.142,7547,24856
Traffic Log,GB,143.212.245.71,2.30.16.142,7547,5418
Traffic Log,GB,155.5.19.113,2.28.142.151,7547,44393
Traffic Log,IT,141.190.105.132,2.32.128.103,7547,19148
Traffic Log,GB,143.213.91.197,2.30.16.142,7547,24711
Traffic Log,IT,143.214.233.28,2.32.128.140,7547,55584
Traffic Log,GB,143.213.159.152,2.30.16.142,7547,4722
Traffic Log,GB,143.213.45.233,2.30.229.55,7547,30648
Traffic Log,GB,143.46.251.93,2.31.20.249,7547,40419
Traffic Log,IT,143.213.190.37,2.32.128.70,7547,22279
Traffic Log,GB,143.45.150.112,2.29.51.86,7547,36430
Traffic Log,IT,143.214.88.56,2.32.128.101,7547,16062
Traffic Log,GB,143.46.220.115,2.31.20.249,7547,40419
Traffic Log,GB,150.149.19.139,2.31.20.249,7547,40419
Traffic Log,GB,143.45.133.154,2.30.238.190,7547,25075
Traffic Log,IT,143.46.236.187,2.32.128.111,7547,13755
Traffic Log,GB,143.212.2.69,2.29.51.86,7547,10488
Traffic Log,IT,143.212.207.129,2.32.128.179,7547,52098
Traffic Log,IT,143.46.194.184,2.32.128.191,7547,45279
Traffic Log,GB,143.46.239.49,2.30.16.142,7547,4722
Traffic Log,IT,155.5.78.64,2.32.128.116,7547,17208
Traffic Log,GB,150.149.6.29,2.31.149.202,7547,59742
Traffic Log,GB,141.190.192.197,2.31.20.249,7547,40419
Traffic Log,GB,155.6.212.55,2.29.104.45,55982,44460
Traffic Log,GB,143.214.125.132,2.29.51.65,7547,15482
Traffic Log,GB,143.213.37.231,2.31.20.249,7547,40419
Traffic Log,GB,150.137.11.100,2.30.229.16,7547,17542
Traffic Log,IT,150.137.44.250,2.32.128.26,7547,4858
Traffic Log,GB,141.190.95.75,2.30.245.248,53293,45077
Traffic Log,IT,150.149.7.173,2.32.128.34,7547,64296
Traffic Log,IT,143.214.47.175,2.32.128.140,7547,53362
Traffic Log,IT,143.214.34.217,2.32.128.198,7547,63442
Traffic Log,IT,141.190.252.60,2.32.128.33,7547,34552
Traffic Log,GB,155.6.222.64,2.31.20.249,7547,40419
Traffic Log,GB,155.5.211.197,2.28.113.123,7414,51413
Traffic Log,GB,155.5.185.34,2.30.238.180,7547,42041
Traffic Log,GB,143.214.210.78,2.29.51.65,7547,64749
Traffic Log,GB,150.137.84.23,2.31.20.249,7547,40419
Traffic Log,GB,155.5.212.69,2.31.124.9,55990,62126
Traffic Log,GB,192.42.88.133,2.31.20.249,7547,40419
Traffic Log,GB,155.6.211.183,2.28.113.123,7406,38860
Traffic Log,IT,143.212.207.255,2.32.128.70,7547,6168
Traffic Log,GB,141.190.111.224,2.29.51.86,7547,36430
Traffic Log,GB,155.6.146.24,2.31.20.249,7547,40419
Traffic Log,IT,155.5.251.91,2.32.128.181,7547,34649
Traffic Log,GB,141.190.41.8,2.29.68.207,7547,13969
Traffic Log,IT,155.5.126.217,2.32.128.26,7547,23051
Traffic Log,IT,143.214.149.70,2.32.128.46,7547,55585
Traffic Log,GB,143.46.221.43,2.29.124.121,1977,12912
Traffic Log,IT,143.46.108.91,2.32.128.206,7547,10621
Traffic Log,GB,155.6.240.45,2.31.149.232,7547,64451
Traffic Log,GB,143.213.77.207,2.31.134.187,7547,58721
Traffic Log,GB,155.6.211.183,2.28.229.254,7406,49184
Traffic Log,GB,143.46.217.25,2.29.51.86,7547,36430
Traffic Log,IT,143.213.58.149,2.32.128.113,7547,46367
Traffic Log,IT,150.149.28.231,2.32.128.70,7547,6168
Traffic Log,GB,155.5.211.181,2.30.12.187,55982,52018
Traffic Log,GB,155.5.170.7,2.28.142.171,7547,1308
Traffic Log,GB,143.45.235.153,2.29.51.86,7547,51783
Traffic Log,GB,143.214.21.97,2.29.51.86,7547,8475
Traffic Log,GB,143.212.86.163,2.29.52.60,7547,36430
Traffic Log,GB,155.6.15.0,2.30.16.142,7547,33761
Traffic Log,GB,141.190.92.135,2.31.20.249,7547,40419
Traffic Log,IT,141.190.114.189,2.32.128.202,7547,50511
Traffic Log,GB,155.6.211.183,2.29.16.50,55982,56175
Traffic Log,IT,155.6.17.135,2.32.128.33,7547,34552
Traffic Log,GB,155.5.244.33,2.30.229.16,7547,50742
Traffic Log,GB,150.133.136.198,2.31.20.249,7547,40419
Traffic Log,GB,155.6.73.28,2.29.68.207,7547,13969
Traffic Log,IT,141.190.202.83,2.32.128.33,7547,34552
Traffic Log,GB,143.46.222.86,2.31.134.187,7547,44456
Traffic Log,GB,143.214.134.207,2.29.52.60,7547,36430
Traffic Log,GB,143.212.198.64,2.31.20.249,7547,40419
Traffic Log,GB,141.190.148.182,2.29.52.60,7547,36430
Traffic Log,GB,155.6.205.92,2.29.68.207,7547,24102
Traffic Log,GB,143.213.73.220,2.31.20.249,7547,40419
Traffic Log,GB,150.133.243.227,2.30.240.144,7547,30648
Traffic Log,IT,144.107.50.205,2.32.128.103,7547,27112
Traffic Log,IT,150.133.133.87,2.32.128.130,7547,28428
Traffic Log,IT,143.214.71.27,2.32.128.101,7547,46126
Traffic Log,GB,155.5.211.216,2.30.16.142,7547,4722
Traffic Log,GB,143.45.255.69,2.29.52.60,7547,36430
Traffic Log,GB,141.190.12.171,2.31.22.23,7547,40419
Traffic Log,GB,155.6.211.183,2.29.112.132,55982,56514
Traffic Log,GB,155.6.212.55,2.29.110.124,55982,53856
Traffic Log,IT,155.5.110.31,2.32.128.225,7547,9389
Traffic Log,GB,155.6.77.27,2.31.20.249,7547,40419
Traffic Log,IT,141.190.97.25,2.32.128.34,7547,23768
Traffic Log,GB,150.133.211.34,2.29.51.86,7547,36430
Traffic Log,IT,155.5.167.13,2.32.128.74,7547,39650
Traffic Log,GB,155.6.145.119,2.29.60.66,55982,64794
Traffic Log,GB,155.5.211.197,2.28.113.123,7414,59888
Traffic Log,GB,143.214.153.241,2.29.51.86,7547,36430
Traffic Log,GB,143.212.143.192,2.31.149.202,7547,59742
Traffic Log,GB,155.5.221.131,2.29.52.60,7547,36430
Traffic Log,GB,150.133.75.79,2.30.16.142,7547,20601
Traffic Log,GB,150.137.136.173,2.30.229.16,7547,43332
Traffic Log,IT,143.45.85.136,2.32.128.225,7547,53719
Traffic Log,GB,143.213.120.102,2.31.20.249,7547,40419
Traffic Log,GB,141.190.98.187,2.30.238.180,7547,30753
Traffic Log,GB,143.214.52.143,2.30.238.180,7547,30753
Traffic Log,GB,143.45.164.236,2.30.245.248,24539,45077
Traffic Log,GB,141.190.159.126,2.30.16.77,7547,64451
Traffic Log,GB,143.212.249.0,2.31.134.187,7547,10404
Traffic Log,GB,143.214.175.168,2.31.20.249,7547,40419
Traffic Log,IT,143.213.176.103,2.32.128.206,7547,4085
Traffic Log,GB,143.45.11.1,2.31.157.217,50321,59329
Traffic Log,IT,143.46.193.218,2.32.128.0,7547,22850
Traffic Log,GB,155.6.75.71,2.29.51.86,7547,36430
Traffic Log,IT,155.5.38.229,2.32.128.85,7547,59385
Traffic Log,GB,155.5.233.173,2.29.51.86,7547,24442
Traffic Log,GB,143.45.11.1,2.31.157.217,50321,59329
Traffic Log,IT,143.214.60.59,2.32.128.113,7547,46367
Traffic Log,GB,143.212.18.241,2.31.22.23,7547,40419
Traffic Log,GB,141.190.58.57,2.31.149.182,7547,20614
Traffic Log,GB,143.213.151.193,2.31.20.249,7547,40419
Traffic Log,GB,141.190.46.237,2.30.16.142,7547,19541
Traffic Log,GB,143.46.167.3,2.30.238.180,7547,30753
Traffic Log,GB,141.190.212.120,2.29.51.86,7547,56973
Traffic Log,GB,155.5.212.69,2.29.26.233,55990,28844
Traffic Log,IT,155.6.140.71,2.32.128.198,7547,56948
Traffic Log,GB,143.45.211.188,2.29.51.86,7547,36430
Traffic Log,GB,143.214.117.4,2.29.51.86,7547,12672
Traffic Log,GB,141.190.20.116,2.31.20.249,7547,40419
Traffic Log,GB,143.214.35.122,2.29.51.86,7547,3217
Traffic Log,GB,150.133.187.168,2.31.149.202,7547,59742
Traffic Log,GB,143.212.63.198,2.31.22.23,7547,40419
Traffic Log,IT,143.213.22.24,2.32.128.206,7547,4085
Traffic Log,GB,150.137.226.37,2.31.134.187,7547,27276
Traffic Log,GB,155.5.211.197,2.30.245.248,55990,62660
Traffic Log,GB,155.6.211.183,2.29.112.132,55982,57039
Traffic Log,GB,155.5.78.121,2.30.229.16,7547,18460
Traffic Log,IT,143.46.247.154,2.32.128.101,7547,23510
Traffic Log,GB,143.212.54.124,2.30.238.180,7547,30753
Traffic Log,GB,143.212.114.229,2.31.134.187,7547,33073
Traffic Log,GB,155.5.115.72,2.31.22.23,7547,40419
Traffic Log,GB,143.214.45.170,2.31.20.249,7547,40419
Traffic Log,IT,141.190.227.218,2.32.128.88,7547,1965
Traffic Log,GB,143.45.208.84,2.30.16.142,7547,50832
Traffic Log,GB,155.5.212.69,2.31.41.72,55990,19500
Traffic Log,GB,155.6.8.121,2.29.68.207,7547,10361
Traffic Log,GB,141.190.128.93,2.29.68.207,7547,13969
Traffic Log,GB,155.5.48.205,2.29.51.86,7547,56973
Traffic Log,GB,150.149.27.233,2.30.238.190,7547,41414
Traffic Log,GB,143.46.138.154,2.31.20.249,7547,40419
Traffic Log,IT,143.45.42.90,2.32.128.26,7547,4858
Traffic Log,GB,143.212.49.218,2.31.20.249,7547,40419
Traffic Log,IT,141.190.156.68,2.32.128.101,7547,59909
Traffic Log,IT,143.45.162.92,2.32.128.166,7547,41915
Traffic Log,GB,143.46.63.62,2.31.149.182,7547,4151
Traffic Log,GB,150.137.153.127,2.29.51.86,7547,36430
Traffic Log,GB,143.213.92.185,2.30.16.142,7547,7315
Traffic Log,GB,143.45.210.221,2.31.134.187,7547,25968
Traffic Log,IT,150.137.229.124,2.32.128.175,7547,1147
Traffic Log,IT,143.45.122.93,2.32.128.2,7547,54388
Traffic Log,GB,143.213.99.248,2.30.229.16,7547,33932
Traffic Log,GB,150.137.129.34,2.29.52.60,7547,36430
Traffic Log,GB,155.6.10.88,2.31.20.249,7547,40419
Traffic Log,GB,155.6.247.222,2.31.20.249,7547,40419
Traffic Log,IT,155.5.91.212,2.32.128.113,7547,59284
Traffic Log,GB,155.5.98.57,2.31.149.202,7547,63827
Traffic Log,GB,155.5.211.181,2.30.2.99,55982,52079
Traffic Log,IT,155.5.51.23,2.32.128.101,7547,50576
Traffic Log,GB,143.46.208.154,2.31.149.202,7547,59742
Traffic Log,GB,143.213.58.101,2.31.134.148,7547,1308
Traffic Log,GB,155.6.211.183,2.29.112.132,55982,57945
Traffic Log,GB,155.6.29.102,2.31.22.23,7547,40419
Traffic Log,GB,141.190.203.190,2.29.51.86,7547,36430
Traffic Log,GB,143.213.66.193,2.29.51.86,7547,36430
Traffic Log,GB,155.6.212.55,2.30.59.107,55982,52174
Traffic Log,IT,141.190.157.58,2.32.128.86,7547,50894
Traffic Log,GB,155.5.80.168,2.30.229.16,7547,16316
Traffic Log,GB,155.5.171.111,2.29.51.86,7547,36430
Traffic Log,GB,150.137.86.152,2.30.240.144,7547,11899
Traffic Log,GB,150.137.76.118,2.30.16.54,7547,38977
Traffic Log,GB,143.213.232.70,2.30.229.16,7547,14820
Traffic Log,GB,155.5.212.53,2.29.95.199,55982,16513
Traffic Log,GB,150.133.147.136,2.31.22.23,7547,40419
Traffic Log,GB,143.214.229.135,2.31.20.249,7547,40419
Traffic Log,GB,155.5.211.181,2.31.187.153,55982,59915
Traffic Log,GB,150.133.161.178,2.31.20.249,7547,40419
Traffic Log,GB,150.137.209.186,2.31.20.249,7547,40419
Traffic Log,GB,141.190.52.102,2.31.134.187,7547,52778
Traffic Log,GB,143.45.249.112,2.31.134.187,7547,21840
Traffic Log,IT,150.137.136.250,2.32.128.103,7547,30547
Traffic Log,GB,143.214.250.168,2.30.16.142,7547,42200
Traffic Log,GB,143.213.205.135,2.31.20.249,7547,40419
Traffic Log,IT,143.214.60.33,2.32.128.198,7547,28402
Traffic Log,IT,155.5.41.154,2.32.128.70,7547,60407
Traffic Log,GB,143.214.243.46,2.31.134.187,7547,30461
Traffic Log,GB,155.5.211.197,2.29.189.165,55990,44117
Traffic Log,IT,155.5.157.69,2.32.128.184,7547,44169
Traffic Log,GB,155.6.211.199,2.31.69.91,7414,53399
Traffic Log,GB,141.190.200.212,2.28.142.171,7547,1308
Traffic Log,GB,143.214.147.142,2.30.16.142,7547,35544
Traffic Log,GB,155.5.212.69,2.29.26.233,55990,8712
Traffic Log,IT,155.5.218.220,2.32.128.111,7547,46457
Traffic Log,GB,143.212.139.177,2.30.229.16,7547,65362
Traffic Log,GB,150.137.98.157,2.29.51.86,7547,36430
Traffic Log,GB,143.212.98.185,2.29.51.86,7547,36430
Traffic Log,GB,150.137.67.12,2.30.238.190,7547,25075
Traffic Log,GB,141.190.149.65,2.29.51.86,7547,12672
Traffic Log,GB,155.6.212.55,2.29.160.38,55982,57379
Traffic Log,GB,143.213.21.30,2.28.142.171,7547,1308
Traffic Log,GB,141.190.233.21,2.31.20.249,7547,40419
Traffic Log,IT,143.214.43.89,2.32.128.184,7547,44169
Traffic Log,IT,143.213.223.25,2.32.128.34,7547,29045
Traffic Log,GB,143.212.89.83,2.30.16.54,7547,25935
Traffic Log,GB,143.45.27.139,2.29.51.86,7547,36430
Traffic Log,IT,143.45.126.205,2.32.128.101,7547,50576
Traffic Log,IT,143.214.80.187,2.32.128.26,7547,4858
Traffic Log,GB,150.133.120.112,2.31.20.249,7547,40419
Traffic Log,GB,143.46.205.101,2.30.238.180,7547,30753
Traffic Log,GB,143.45.10.23,2.30.238.180,7547,30753
Traffic Log,IT,141.190.242.25,2.32.128.101,7547,40309
Traffic Log,GB,155.5.211.181,2.29.31.226,55982,56508
Traffic Log,GB,150.133.243.227,2.30.240.144,7547,30648
Traffic Log,GB,141.190.188.146,2.30.240.144,7547,11899
Traffic Log,IT,143.214.0.204,2.32.128.0,7547,22850
Traffic Log,IT,155.5.42.193,2.32.128.33,7547,49882
Traffic Log,GB,143.213.166.21,2.31.134.187,7547,44456
Traffic Log,GB,155.5.212.69,2.30.1.141,55990,52802
Traffic Log,GB,143.45.68.32,2.31.20.249,7547,40419
Traffic Log,IT,143.212.254.106,2.32.128.50,7547,6839
Traffic Log,IT,143.214.212.220,2.32.128.211,7547,61440
Traffic Log,IT,141.190.172.229,2.32.128.160,7547,60470
Traffic Log,GB,143.214.203.189,2.30.238.180,7547,30753
Traffic Log,GB,143.212.92.226,2.31.134.187,7547,44456
Traffic Log,GB,141.190.249.137,2.30.238.190,7547,41414
Traffic Log,GB,150.133.89.28,2.31.20.249,7547,40419
Traffic Log,GB,155.5.212.69,2.29.234.38,55990,61932
Traffic Log,IT,143.213.168.107,2.32.128.34,7547,29045
Traffic Log,GB,155.6.212.55,2.28.113.123,55982,34213
Traffic Log,IT,143.45.216.177,2.32.128.101,7547,45436
Traffic Log,IT,143.213.22.24,2.32.128.206,7547,4085
Traffic Log,GB,155.5.145.245,2.30.14.81,7406,49341
Traffic Log,GB,155.5.212.69,2.30.1.141,55990,52735
Traffic Log,GB,155.5.212.53,2.28.210.27,55982,56572
Traffic Log,IT,143.45.249.6,2.32.128.166,7547,28001
Traffic Log,GB,143.46.117.68,2.31.20.249,7547,40419
Traffic Log,GB,141.190.133.116,2.31.20.249,7547,40419
Traffic Log,IT,143.46.221.124,2.32.128.70,7547,22279
Traffic Log,GB,143.46.75.233,2.30.16.142,7547,30778
Traffic Log,IT,143.214.242.96,2.32.128.70,7547,22279
Traffic Log,GB,155.6.212.71,2.29.153.254,55990,17387
Traffic Log,IT,143.213.110.167,2.32.128.34,7547,29045
Traffic Log,GB,155.6.93.87,2.29.68.207,7547,10361
Traffic Log,IT,150.137.18.49,2.32.130.51,7547,48226
Traffic Log,IT,143.212.254.242,2.32.130.138,7547,59925
Traffic Log,IT,143.213.23.247,2.32.131.34,7547,15772
Traffic Log,IT,150.137.174.158,2.32.131.104,7547,5727
Traffic Log,IT,155.5.225.134,2.32.130.248,7547,28570
Traffic Log,IT,150.133.143.185,2.32.129.248,7547,62389
Traffic Log,IT,143.213.171.83,2.32.130.192,7547,38727
Traffic Log,IT,155.6.142.60,2.32.128.239,7547,24785
Traffic Log,IT,150.137.120.110,2.32.130.127,7547,52733
Traffic Log,IT,143.212.99.92,2.32.129.87,7547,36509
Traffic Log,IT,150.137.206.20,2.32.129.43,7547,15901
Traffic Log,IT,143.214.252.28,2.32.131.13,7547,31356
Traffic Log,IT,143.46.144.24,2.32.129.23,7547,15004
Traffic Log,IT,141.190.85.149,2.32.129.115,7547,44764
Traffic Log,IT,143.213.56.218,2.32.129.58,7547,3070
Traffic Log,IT,143.46.163.29,2.32.129.58,7547,53225
Traffic Log,IT,155.5.225.151,2.32.130.61,7547,47029
Traffic Log,IT,141.190.249.122,2.32.130.1,5555,5176
Traffic Log,IT,143.46.108.186,2.32.130.147,7547,56512
Traffic Log,IT,155.6.147.215,2.32.129.171,7547,28275
Traffic Log,IT,143.212.191.71,2.32.130.200,7547,22364
Traffic Log,IT,143.212.190.227,2.32.129.171,7547,2453
Traffic Log,IT,141.190.244.157,2.32.129.107,7547,1192
Traffic Log,IT,143.46.167.85,2.32.130.29,7547,37767
Traffic Log,IT,143.45.173.104,2.32.130.138,7547,44480
Traffic Log,IT,155.5.216.185,2.32.130.77,7547,1671
Traffic Log,IT,143.45.172.178,2.32.129.70,7547,23482
Traffic Log,IT,155.5.254.64,2.32.129.35,7547,49183
Traffic Log,IT,150.137.187.56,2.32.130.248,7547,28570
Traffic Log,IT,155.5.32.89,2.32.129.115,7547,42152
Traffic Log,IT,150.137.138.62,2.32.130.138,7547,59925
Traffic Log,IT,143.212.154.209,2.32.131.55,7547,23246
Traffic Log,IT,143.214.2.222,2.32.129.190,7547,63211
Traffic Log,IT,155.5.247.23,2.32.131.55,7547,23246
Traffic Log,IT,141.190.69.33,2.32.129.21,7547,2928
Traffic Log,IT,150.137.121.79,2.32.131.102,7547,6509
Traffic Log,IT,143.46.159.28,2.32.131.139,7547,44003
Traffic Log,IT,143.214.163.217,2.32.129.58,7547,53225
Traffic Log,IT,150.133.196.68,2.32.130.82,7547,29468
Traffic Log,IT,150.133.80.132,2.32.128.239,7547,44738
Traffic Log,IT,143.45.130.174,2.32.129.226,7547,1619
Traffic Log,IT,143.212.153.113,2.32.129.226,7547,50808
Traffic Log,IT,150.133.111.37,2.32.131.47,7547,60019
Traffic Log,IT,155.6.201.176,2.32.129.248,7547,62389
Traffic Log,IT,143.45.184.174,2.32.130.45,7547,61796
Traffic Log,IT,150.137.114.56,2.32.130.192,7547,15506
Traffic Log,IT,143.45.212.1,2.32.130.30,7547,30440
Traffic Log,IT,150.137.186.100,2.32.130.147,7547,27968
Traffic Log,IT,143.46.200.28,2.32.129.12,7547,11997
Traffic Log,IT,150.137.99.67,2.32.130.17,7547,58811
Traffic Log,IT,143.213.103.240,2.32.129.35,7547,49183
Traffic Log,IT,150.149.6.55,2.32.130.129,7547,17880
Traffic Log,IT,150.137.113.251,2.32.131.100,7547,47537
Traffic Log,IT,150.133.46.7,2.32.129.115,7547,44764
Traffic Log,IT,143.46.176.116,2.32.129.70,7547,23482
Traffic Log,IT,143.46.145.241,2.32.130.77,7547,58610
Traffic Log,IT,143.212.81.69,2.32.130.77,7547,58610
Traffic Log,IT,141.190.96.86,2.32.130.156,7547,1411
Traffic Log,IT,150.137.201.108,2.32.129.136,7547,27391
Traffic Log,IT,143.46.16.0,2.32.130.132,7547,28231
Traffic Log,IT,143.212.113.56,2.32.130.51,7547,48226
Traffic Log,IT,143.212.85.239,2.32.130.20,7547,9010
Traffic Log,IT,143.213.252.124,2.32.129.139,7547,39956
Traffic Log,IT,150.133.232.37,2.32.130.248,7547,43259
Traffic Log,IT,143.45.27.183,2.32.128.239,7547,25523
Traffic Log,IT,143.45.77.1,2.32.128.250,7547,59206
Traffic Log,IT,143.214.65.203,2.32.129.12,7547,11997
Traffic Log,IT,143.213.81.178,2.32.130.192,7547,15506
Traffic Log,IT,150.133.120.56,2.32.130.77,7547,58610
Traffic Log,IT,141.190.17.209,2.32.130.215,7547,31953
Traffic Log,IT,155.5.186.181,2.32.129.23,7547,44465
Traffic Log,IT,143.46.164.72,2.32.129.226,7547,50808
Traffic Log,IT,143.214.230.126,2.32.131.55,7547,23246
Traffic Log,IT,143.214.230.126,2.32.131.55,7547,23246
Traffic Log,IT,143.214.184.211,2.32.131.67,7547,8919
Traffic Log,IT,143.213.247.133,2.32.129.67,7547,7648
Traffic Log,IT,141.190.1.164,2.32.131.139,7547,2155
Traffic Log,IT,143.214.231.26,2.32.129.1,7547,10300
Traffic Log,IT,143.213.17.73,2.32.130.127,7547,3061
Traffic Log,IT,150.149.26.185,2.32.130.4,7547,41761
Traffic Log,IT,155.6.79.206,2.32.128.250,7547,54060
Traffic Log,IT,143.45.200.162,2.32.130.248,7547,53809
Traffic Log,IT,143.46.201.153,2.32.130.201,7547,24862
Traffic Log,IT,143.46.231.31,2.32.131.102,7547,30378
Traffic Log,IT,155.6.132.162,2.32.129.12,7547,30156
Traffic Log,IT,150.137.51.21,2.32.130.129,7547,17880
